source_file,line_index,bengali,english
1953_1_219_225_b.txt,31,"আপীলকারীর জন্য বিজ্ঞ আইনজীবী ব্যবস্থাপনার পক্ষ থেকে প্রতিশ্রুতি দিয়েছিলেন যে এটি ১লা নভেম্বর, ১৯৪৮ এ এটা শ্রমিকদের খেলাপি ক্ষমা করবে এবং সেই রাতে কাজ বন্ধ করা নিয়মের অধীনে তাদের ছুটি থেকে বঞ্চিত হিসাবে বিবেচিত হবে না এবং যে চেতনায় এই উদ্যোগটি দেওয়া হয়েছিল  আমরা তার প্রশংসা করি এবং আশা করি যে কর্মীরাও সেই চেতনায় এটি গ্রহণ করবে।","The learned counsel for the appellant had promised on behalf of the management that it would condone the default of the ETA workers on November 1, 1948 and their stoppage of work on that night would not be considered as a deprivation of leave under the rules and we appreciate the spirit in which the initiative was given and hope that the workers would also accept it in that spirit."
1953_1_219_225_b.txt,32,"ফলাফল হল যে আপীলটি অনুমোদিত হয়, এবং এই বিষয়ে লেবার আপীল ট্রাইব্যুনালের সিদ্ধান্ত একপাশে রাখা হয়। এই ক্ষেত্রে আমরা খরচ হিসাবে কোন আদেশ করা দিচ্ছিনা।","The result is that the appeal is allowed, and the Labour Appeal Tribunal's decision on this matter is set aside. In this case we are not ordering costs."
1953_1_219_225_b.txt,33,আপিল অনুমোদিত।,The appeal has been allowed.
1953_1_219_225_b.txt,34,আপিলকারীর এজেন্টঃ এস.পি. ভার্মা।,Agent of the complainant: Vera.
1953_1_219_225_b.txt,35,"স্থানীয় ভাষায় অনূদিত রায়টি সীমিত ব্যবহারের জন্য ও মামলাকারীর সেটি মাতৃ ভাষায় বোঝার জন্য এবং তা অন্য কোনো উদ্দেশ্যে ব্যবহার করা যাবে না। সমস্ত ব্যবহারিক এবং সরকারী উদ্দেশ্যে, রায়ের ইংরেজি সংস্করণটি প্রামাণিক হবে এবং কার্যকরী ও প্রয়োগের উদ্দেশ্যে সেটি প্রযোজ্য হবে।","The judgment translated into the local language is limited in use and understanding by the litigant in the local language and cannot be used for any other purpose. For all practical and official purposes, the English version of the judgment shall be authentic and shall be applicable for the purposes of operation and enforcement."
1950_1_759_766_b.txt,0,এস.সি. আর.               সর্বোচ্চ আদালত প্রতিবেদন		   759,R. Supreme Court Report 759
1950_1_759_766_b.txt,1,চিন্তামান রাও,Chintaman Rao.
1950_1_759_766_b.txt,2,বনাম,vs.
1950_1_759_766_b.txt,3,মধ্য প্রদেশের রাজ্য,state of Maharashtra
1950_1_759_766_b.txt,4,রাম কৃষ্ণ,Rama Krishna.
1950_1_759_766_b.txt,5,ভি।,YV.
1950_1_759_766_b.txt,6,মধ্য প্রদেশের রাজ্য,state of Maharashtra
1950_1_759_766_b.txt,7,"[শ্রী হরিলাল কানিয়া, প্রধান বিচারপতি, মেহট চাঁদ মহাজন, মুখার্জি, দাস এবং চন্দ্রসেখর আয়ার বিচারপতিগণ ]","[Mr. Harilal Naik, Chief Justice, Justices of the Mehatchan court, Mukherjee, and Das and Chandrashekhar Iyer]"
1950_1_759_766_b.txt,8,"কেন্দ্রীয় প্রদেশ এবং বিড়ি উৎপাদনের বেরার নিয়ন্ত্রণ (কৃষি উদ্দেশ্য) আইন (1948 সালের LXIV), ধারা দ্বয় - 3, 4  -  কৃষি মরশুমে বিড়ি উৎপাদন নিষিদ্ধ করার আইন-বৈধতা-ব্যবসা বা ব্যবসা চালানোর মৌলিক অধিকার সীমাবদ্ধতা - বিধিনিষেধের যৌক্তিকতা-যুক্তিসঙ্গতার পরীক্ষা-বিধিনিষেধ যুক্তিসঙ্গত কিনা তা বিবেচনা করার জন্য আদালতের এক্তিয়ার-ভারতের সংবিধান, 1950, অনুচ্ছেদ 19 (1) (ছ), 19 (6)।","Central Provinces and Berar Regulation of Bean Production (Agricultural Purposes) Act (LXIV of 1948), Section II - 3, 4 - Act to prohibit beet production in agricultural season - Validity - Fundamental right to carry on trade or business - Restrictions - Reasonableness of restriction - Test of reasonableness - Jurisdiction of courts to consider whether restriction is reasonable - Constitution of India, 1949, Article 19 (1) (g), 19 (6)."
1950_1_759_766_b.txt,9,"1948 সালের কেন্দ্রীয় প্রদেশ ও বিড়ি (কৃষি উদ্দেশ্য) উৎপাদনের বেরার নিয়ন্ত্রণ আইন LXIV, একটি আইন যা ভারতের সংবিধানের সূচনার সময় কার্যকর ছিল, তাতে বিধান করা হয়েছিল যে ডেপুটি কমিশনার প্রজ্ঞাপন দ্বারা সেখানে নির্দিষ্ট করা যেতে পারে এমন গ্রামগুলির ক্ষেত্রে একটি কৃষি মরশুম হিসাবে সময় নির্ধারণ করতে পারেন এবং ""ডেপুটি কমিশনার সাধারণ আদেশ করা দ্বারা যা তিনি নির্দিষ্ট করতে পারেন এমন গ্রামগুলিতে প্রসারিত হতে পারে, কৃষি মরশুমে বিড়ি উৎপাদন নিষিদ্ধ করতে পারে।এই আইনে আরও বিধান হয়েছে যে এই ক্রম অনুসারে নির্দিষ্ট গ্রামে বসবাসকারী কোনও ব্যক্তি কৃষি মৌসুমে নিজেকে বিড়ি তৈরিতে নিয়োজিত করতে পারবেন না এবং উল্লিখিত মৌসুমে কোনও প্রস্তুতকারক বিড়ি তৈরির জন্য কোনও ব্যক্তিকে নিয়োগ করবেন না।""এই আইন বিধানের অধীনে ডেপুটি কমিশনার একটি আদেশ জারি করেছিলেন যাতে নির্দিষ্ট গ্রামে বসবাসকারী সকল ব্যক্তিকে একটি নির্দিষ্ট মরসুমে বিড়ি তৈরিতে জড়িত হতে নিষেধ করা হয়েছিল।পূর্বে উল্লিখিত গ্রামের একটিতে বসবাসকারী বিড়ি প্রস্তুতকারক এবং বিড়ি কারখানার একজন কর্মচারী সংবিধানের 32 নং অনুচ্ছেদের অধীনে একটি উচ্চ আদলতের নির্দেশের জন্য রিট করেছিলেন যে, যেহেতু আইনটি রিটকারীদের তাদের বাণিজ্য বা ব্যবসা চালিয়ে যাওয়ার মৌলিক অধিকার প্রয়োগ করতে নিষেধ করেছে যা দ্বারা তাদের গ্যারান্টিযুক্ত ছিল সংবিধানের 19 নং অনুচ্ছেদে প্রকরণ 1(6) বলা হয়েছে, আইনটি অকার্যকর ছিলঃ","The Central Provinces and Burmese Regulation of the Production of Beans (Agricultural Purposes) Act, 1949, an Act which was in force at the commencement of the Constitution of India, provided that the Deputy Commissioner may by notification designate the time as an agricultural season in respect of such villages as may be specified therein and ""the Deputy Commissar may, by making general orders which he may specify to extend to such villages, prohibit the production of beans during the agricultural season."" The Act further provided that no person residing in a particular village in this order could engage himself in the manufacture of beedi during the agriculture season and that no manufacturer shall employ any person for the production of beeti during the said season. ""Under the provisions of this Act, the Deputy Comptroller issued an order requiring all persons residing in any particular village from engaging in the manufacture or sale of beans during a particular season. The beet farmer and an employee of the beet factory residing in one of the villages mentioned earlier had filed a suit under Article 32 of the Constitution for a direction of a higher court that, since the Act prevented the writers from exercising their fundamental right to carry on the trade or business by which they were guaranteed under Article 19 of the Constitution in Clause 1 (6), the Act was void:"
1950_1_759_766_b.txt,10,"সিদ্ধান্তঃ (1) এই আইনের উদ্দেশ্য, অর্থাৎ, প্রদেশের বিড়ি উৎপাদন এলাকায় কৃষির উদ্দেশ্যে পর্যাপ্ত শ্রম সরবরাহের ব্যবস্থা করা, বিড়ি উৎপাদন সম্পূর্ণরূপে নিষিদ্ধ না করে কৃষি মরশুমে বিড়ি উৎপাদনে কৃষি শ্রমিকদের কর্মসংস্থানকে সীমাবদ্ধ করে আইন প্রণয়নের মাধ্যমে অর্জন করা যেতে পারে।যেহেতু আইন বিধানগুলির কোনও যুক্তিসঙ্গত সম্পর্ক ছিল না।","(1) The purpose of this Act, that is to say, to provide for the supply of sufficient labour for agricultural purposes in the producing areas of the province, may be achieved by enacting legislation restricting the employment of agricultural labourers in the production of beets during the agricultural season without completely avoiding beet production. since the provisions of the Act had no reasonable relation."
1950_1_759_766_b.txt,11,"উদ্দেশ্যটির পরিপ্রেক্ষিতে, এই আইনটি সংবিধানের 19 নং অনুচ্ছেদে প্রকরণ 1(6) অর্থের মধ্যে ""যুক্তিসঙ্গত বিধিনিষেধ আরোপকারী আইন ছিল না।"" এবং তাই অকার্যকর ছিল।","In view of the purpose, this Act was not ""a law imposing reasonable restrictions."" within the meaning of Clause 1 (6) in Article 19 of the Constitution and was therefore void."
1950_1_759_766_b.txt,12,"2) কৃষি শ্রমের ক্ষেত্রে বিধিনিষেধ আরোপের অনুমোদনকারী আইনটিকে যতদূর পর্যন্ত বৈধ পূর্বে উল্লিখিত যেতে পারে, ততদূর পর্যন্ত বৈধ বলে গণ্য করা যাবে না কারণ প্রয়োগ করা ভাষা সাংবিধানিকভাবে অনুমোদিত আইন প্রণয়নের সীমার মধ্যে এবং অধিকারকে প্রভাবিত করে এমন বিধিনিষেধ উভয়কেই অন্তর্ভুক্ত করার জন্য যথেষ্ট বিস্তৃত ছিল এবং যতক্ষণ না সংবিধান দ্বারা অনুমোদিত নয় এমন উদ্দেশ্যে এর প্রয়োগের সম্ভাবনাকে উড়িয়ে দেওয়া যায় না, ততক্ষণ এটিকে সম্পূর্ণ অকার্যকর বলে ধরে নিতে হবে।","2) The law authorising the imposition of restrictions in respect of agricultural labour cannot be held to be valid in so far as the lawful precedent can be stated because the language applied was sufficiently broad to encompass both within the bounds of constitutionally sanctioned legislation and the restrictions affecting rights, and unless the possibility of its application for purposes not permitted by the Constitution can be ruled out, it must be held to have been wholly void."
1950_1_759_766_b.txt,13,"""যৌক্তিক বিধিনিষেধ"" শব্দগুচ্ছটি বোঝায় যে অধিকার উপভোগের ক্ষেত্রে একজন ব্যক্তির উপর আরোপিত সীমাবদ্ধতা জনসাধারণের স্বার্থে যা প্রয়োজন তার বাইরে, স্বেচ্ছাচারী বা অত্যধিক প্রকৃতির হওয়া উচিত নয়।""যুক্তিসঙ্গত"" শব্দটি বুদ্ধিমান, যত্ন এবং পর্যালোচনা বোঝায়, অর্থাৎ, একটি প্রক্রিয়া পছন্দ যা যুক্তি নির্দেশ করে।যে আইন নির্বিচারে বা অত্যধিকভাবে অধিকারকে আক্রমণ করে তবে তা যুক্তিসঙ্গততার গুণমান ধারণ করে বলে বলা যায় না এবং যদি না এটি 19 (1) (g) অনুচ্ছেদে প্রদত্ত স্বাধীনতা এবং সংবিধানের 19 নং অনুচ্ছেদে প্রকরণ 1(6) অনুমোদিত  সামাজিক নিয়ন্ত্রণর মধ্যে যথাযথ ভারসাম্য বজায় রাখে। এটিকে অবশ্যই সেই গুণের অভাব বলে ধরে নিতে হবে।","The phrase ""reasonable restriction"" implies that the restriction imposed on an individual in the enjoyment of his or her rights should not be arbitrary or excessive in nature, beyond what is necessary in the public interest. The term ""reasonably reasonable"" implies prudence, care and review, i.e., a choice of process that follows logic. A law that arbitrarily or excessively affects rights cannot be said to possess the quality of reasonableness and, unless it strikes the proper balance between the freedoms provided for in Article 19 (1) (g) and the social control permitted by Article 19 (1) (6) of the Constitution, it must be held to lack that quality."
1950_1_759_766_b.txt,14,"আরও বলা হয়েছে যে, যুক্তিসঙ্গত সীমাবদ্ধতা কী গঠন করে তা আইনসভা দ্বারা নির্ধারণ চূড়ান্ত এবং সিদ্ধান্তমুলক নয়। আইনসভা কর্তৃক আরোপিত বিধিনিষেধগুলি 19 অনুচ্ছেদের অর্থের মধ্যে যুক্তিসঙ্গত কিনা তা বিবেচনা করার ক্ষমতা সর্বোচ্চ আদালতের রয়েছে। সংবিধানের 19 নং অনুচ্ছেদে প্রকরণ 1(6) এবং আইনটিকে অকার্যকর ঘোষণা করা যদি তার মতে বিধিনিষেধগুলি যুক্তিসঙ্গত না হয়।",It also held that the determination by the legislature of what constitutes a reasonable restriction is not final and conclusive. The Supreme Court has the power to consider whether the restrictions imposed by the legislature are reasonable within the meaning of Article 19 (1) (6) of the Constitution and to declare the law void if in its opinion the restrictions are not reasonable.
1950_1_759_766_b.txt,15,মৌলিক ক্ষেত্রঃ1950 সালের 78 ও 79 নম্বর পিটিশন।,Basic field: Petitions 78 and 79 of 1949.
1950_1_759_766_b.txt,16,ভারতের সংবিধানের অনুচ্ছেদ 32 এর অধীনে উচ্চ আদলতের নির্দেশ রিটের জন্য আবেদন।,Application for writ of High Court under Article 32 of the Constitution of India.
1950_1_759_766_b.txt,17,আবেদনকারীদের পক্ষে জি. এন. যোশী।,G.N.Joshua for the petitioners.
1950_1_759_766_b.txt,18,"এস. এম. সিক্রি, উত্তরদাতার পক্ষে।","S. M. Sikri, for the respondent."
1950_1_759_766_b.txt,19,1950. 8ই নভেম্বর।আদালতের রায় প্রদান করা হয়,"Nov. 8, 1950. Judgment of the court delivered."
1950_1_759_766_b.txt,20,"জে মহাজন, ভারতের সংবিধানের 19 (1) (g) অনুচ্ছেদ প্রদত্ত মৌলিক অধিকার প্রয়োগের জন্য এই দুটি আবেদন যথাক্রমে সাগর জেলার (মধ্যপ্রদেশ রাজ্য) বিড়ি উৎপাদন সংস্থার একজন মালিক এবং একজন কর্মচারী দ্বারা করা হয়েছে।এটি যুক্তি দেওয়া হয় যে রাজ্যে বলবৎ আইনটি বিড়ি সহ কয়েকটি গ্রামে বিড়ি উৎপাদন নিষিদ্ধ করার অনুমোদন দেয়।","Mr. Mahajan, these two petitions have been made by an owner and an employee of the beedi manufacturing company in the Saga district (state of Madhya Pradesh) respectively for the exercise of fundamental rights conferred by Article 19 (1) (g) of the Constitution of India. It is argued that the law in force in the state authorises the prohibition of beed production in certain villages, including those in which beets are grown."
1950_1_759_766_b.txt,21,এস. সি. আর. 	সর্বোচ্চ আদালত প্রতিবেদন 		761,SCR Supreme Court Report 761
1950_1_759_766_b.txt,22,যেখানে আবেদনকারীরা বসবাস করেন তা সংবিধানের তৃতীয় অংশের বিধানগুলির সাথে অসঙ্গতিপূর্ণ এবং ফলস্বরূপ অকার্যকর,where the petitioners reside is inconsistent with the provisions of Part III of the Constitution and is therefore void.
1950_1_759_766_b.txt,23,"1948 সালের 19শে অক্টোবর কেন্দ্রীয় প্রদেশ ও বেরার বিড়ি (কৃষি উদ্দেশ্য) উৎপাদন নিয়ন্ত্রণ আইন, LXIV পাস হয় এবং সংবিধানের সূচনাকালে রাজ্যে কার্যকর আইন ছিল।এই আইন 3 ও 4 নং ধারায় বলা হয়েছেঃ","The Central Provinces and Berhad (Berhad) (Agricultural Purposes) Production Control Act, 1949, was passed on 19 October 1949 and was in force in the state at the commencement of the Constitution. This law states in sections 3 and 4:"
1950_1_759_766_b.txt,24,"""3. ডেপুটি কমিশনার প্রজ্ঞাপন দ্বারা নির্দিষ্ট করা যেতে পারে এমন গ্রামগুলির ক্ষেত্রে কৃষি মরশুম হিসাবে একটি সময়সীমা নির্ধারণ করতে পারেন।","""3. The Deputy Commissioner may fix a time limit as to the agricultural season in respect of such villages as may be specified by notification."
1950_1_759_766_b.txt,25,"4. (1) ডেপুটি কমিশনার, সাধারণ আদেশ দ্বারা, যা তিনি নির্দিষ্ট করতে পারেন এমন গ্রামগুলিতে প্রসারিত হবে, কৃষি মরশুমে বিড়ি উৎপাদন নিষিদ্ধ করতে পারেন।","4. (1) The Deputy Commissioner may, by general order, which shall extend to such villages as he may specify, prohibit the manufacture of beef during the agricultural season."
1950_1_759_766_b.txt,26,"(২) এই ক্রম অনুসারে নির্দিষ্ট গ্রামে বসবাসকারী কোন ব্যক্তি কৃষি মৌসুমে নিজেকে বিড়ি উৎপাদনে নিয়োজিত করবেন না এবং উল্লিখিত মৌসুমে কোন প্রস্তুতকারক বিড়ি উৎপাদনের জন্য কোন ব্যক্তিকে নিযুক্ত করবেন না। ""","(2) No person residing in a village specified in this order shall engage himself in the production of beets during the agricultural season and no manufacturer shall engage any person for beet production during the said season."""
1950_1_759_766_b.txt,27,1950 সালের 13ই জুন সাগরের ডেপুটি কমিশনার এই আইন বিধানের অধীনে একটি আদেশ জারি করেন যাতে নির্দিষ্ট গ্রামে বসবাসকারী সকল ব্যক্তিকে বিড়ি তৈরিতে জড়িত হতে নিষেধ করা হয়।1950 সালের 19শে জুন সংবিধানের 32 অনুচ্ছেদের অধীনে এই দুটি পিটিশন এই আদালতে উপস্থাপন করা হয় যাতে আদেশের করা বৈধতাকে চ্যালেঞ্জ করা হয় কারণ এটি আবেদনকারীদের পেশা ও ব্যবসার স্বাধীনতার অধিকারকে পক্ষপাতদুষ্টভাবে প্রভাবিত করে।পিটিশনগুলি বিচারাধীন থাকাকালীন 13ই জুনের আদেশে উল্লিখিত মরসুমটি শেষ হয়ে যায়।1950 সালের 8ই অক্টোবর থেকে 18ই নভেম্বর পর্যন্ত পরবর্তী কৃষি মরশুমের জন্য একই শর্তে 29শে সেপ্টেম্বর একটি নতুন আদেশ জারি করা হয়।এই দরখাস্ত করাকে একটি সম্পূরক পিটিশনেও চ্যালেঞ্জ করা হয়েছিল।,"On June 13, 1950, the Deputy Commissioner of Sagawar issued an order under the provisions of the Act prohibiting all persons residing in specified villages from engaging in the manufacture of beetles. On June 19, 1950, these two petitions under Article 32 of the Constitution were presented to this court to challenge the validity of the order as it prejudicially affected the petitioners'right to freedom of profession and trade. While the petitions were pending, the season mentioned in the order dated June 13 came to an end. A fresh order was issued on September 29 with the same conditions for the next agricultural season from October 8 to November 18, 1950. This application was also challenged in a supplementary petition."
1950_1_759_766_b.txt,28,নিবন্ধ 19 (1) (g) নিম্নরূপঃ,Article 19 (1) (g) reads as follows:
1950_1_759_766_b.txt,29,""" সমস্ত নাগরিকের যে কোনও পেশা অনুশীলন করার বা যে কোনও পেশা, ব্যবসা বা ব্যবসা চালিয়ে যাওয়ার অধিকার থাকবে।","""All citizens shall have the right to practice any profession or carry on any occupation, trade or business."
1950_1_759_766_b.txt,30,762			সুপ্রিম  কোর্ট প্রতিবেদন 		[1950],762 The Supreme Court Report [1950]
1950_1_759_766_b.txt,31,অনুচ্ছেদটি পেশা এবং ব্যবসার স্বাধীনতার নিশ্চয়তা দেয়।এখানে যে স্বাধীনতার নিশ্চয়তা দেওয়া হয়েছে তা অবশ্য 19 অনুচ্ছেদ (6) দ্বারা আরোপিত সীমাবদ্ধতা শর্তাধীনে।এই ধারাটি এই শর্তাবলীতে রয়েছেঃ,"The article guarantees freedom of occupation and business. The freedom guaranteed herein is, however, subject to the limitations and conditions imposed by Article 19(6). This article is contained in these terms:"
1950_1_759_766_b.txt,32,""" পূর্বে উল্লিখিত ধারার (ছ) উপধারার কোন কিছুই, রাষ্ট্র সাধারণ জন সাধারণ স্বার্থে, পূর্বে উল্লিখিত উপধারার দ্বারা প্রদত্ত অধিকার প্রয়োগের উপর যুক্তিসঙ্গত বিধিনিষেধ আরোপ করে, অথবা কোন আইন প্রণয়ন করতে বাধা দেয়, এবং বিশেষ করে, পূর্বে উল্লিখিত উপধারার কোন কিছুই, যতদূর পর্যন্ত কোন কর্তৃত্বকে কোন পেশা ব্যবসা বা ব্যবসা চালানোর জন্য প্রয়োজনীয় পেশাদার বা প্রযুক্তিগত যোগ্যতা নির্ধারণ বা ক্ষমতায়িত করার জন্য কোনও কর্তৃপক্ষকে নির্ধারণ বা ক্ষমতা প্রদান করে, ততদূর পর্যন্ত কোনও বিদ্যমান আইনের কার্যকারিতাকে প্রভাবিত করবে না।","""Nothing in subparagraph (g) of the foregoing section shall affect the operation of any existing law in so far as the state imposes, in the general public interest, reasonable restrictions on the exercise of the rights conferred by the Foregoing subparagraph, or prevents the making of any law, and, in particular, nothing in the forgoing subsection shall affect the operations of any existing laws in so far As the state determines, or empowers, any authority to determine, or allow or permit, the professional or technical qualifications necessary to carry on any occupation or trade or business."
1950_1_759_766_b.txt,33,এই আবেদনগুলিতে বিচার্য বিষয় হল 1948 সালের কেন্দ্রীয় প্রদেশ ও বেরার আইন LXVI এই সঞ্চয় ধারার আওতায় আসে নাকি বা বাতিল বিধানগুলির অতিরিক্ত।,The issue at issue in these applications is whether the Central Provinces and Berar Acts of 1949 fall within the scope of this savings clause or is in addition to the repealed provisions.
1950_1_759_766_b.txt,34,"দরখাস্তকারীদের পক্ষে বিজ্ঞ আইনজীবী দাবি করেছেন যে বিরোধিত আইনটি সাধারণ জনগণের স্বার্থে মৌলিক অধিকার প্রয়োগের উপর যুক্তিসঙ্গত বিধিনিষেধ আরোপ করে না তবে এটি সম্পূর্ণভাবে নেতিবাচক।এই বিরোধের বৈধতা বিচার করার জন্য বিরোধিত আইন এবং এর কিছু বিধান পরীক্ষা করা প্রয়োজন।এই আইন প্রস্তাবনায় বলা হয়েছে যে, বিড়ি উৎপাদন এলাকায় কৃষি কাজের জন্য পর্যাপ্ত শ্রম সরবরাহের ব্যবস্থা করার জন্য এটি প্রণয়ন করা হয়েছে।উপরে উল্লিখিত ধারা 3 এবং 4 কৃষি মরশুমে বিড়ি উৎপাদন নিষিদ্ধ করার জন্য ডেপুটি কমিশনারকে ক্ষমতা প্রদান করে।এই বিধানগুলির যেকোনও লঙ্ঘনকে আইনের ধারা 7 দ্বারা শাস্তিযোগ্য করা হয়েছে, শাস্তি হল এমন মেয়াদের জন্য কারাদণ্ড যা ছয় মাস পর্যন্ত বা জরিমানা বা উভয়ই হতে পারে।আরও বেশি খাদ্য উৎপাদন অভিযানে সহায়তা করার জন্য এবং পতিত জমির উল্লেখযোগ্য এলাকাকে লাঙ্গলের আওতায় আনার উদ্দেশ্যে এটি প্রণয়ন করা হয়েছিল।","The learned counsel for the petitioners contends that the proposed Act does not impose reasonable restrictions on the exercise of the fundamental rights in the interest of the general public but is wholly negative. It is necessary to examine the impugned Act and some of its provisions in order to judge the validity of this dispute. It is stated in the Preamble to the Act that it has been enacted to provide for the supply of adequate labour for agricultural work in beet producing areas. Sections 3 and 4 referred to above empower the Deputy Commissioner to prohibit the production of beets during the agricultural season. Any violation of these provisions is made punishable by Section 7 of the Act, the punishment being imprisonment for a term which may extend to six months or with fine or with both. It was enacted with a view to facilitating more food production operations and to bring significant areas of land under ploughing."
1950_1_759_766_b.txt,35,সিদ্ধান্ত জন্য প্রশ্ন হল জন সাধারণের স্বার্থ রক্ষার ছদ্মবেশে আইনটি নির্বিচারে,The question for the decision is whether the law is arbitrary under the guise of protecting the interests of the public.
1950_1_759_766_b.txt,36,এস.	 সি. আর. 	সর্বোচ্চ আদালত রিপোর্ট 		763,SCR Supreme Court Report 763
1950_1_759_766_b.txt,37,"ব্যক্তিগত ব্যবসায় হস্তক্ষেপ করে এবং বৈধ পেশার উপর অযৌক্তিক ও অপ্রয়োজনীয় প্রবিধান নিষেধ আরোপ করে; অন্য কথায়, কৃষি মরশুমের মধ্যে বিড়ি উৎপাদনের ব্যবসা চালানোর সম্পূর্ণ সীমাবদ্ধতা সংবিধানের 19 (1) (g) অনুচ্ছেদ উল্লিখিত মৌলিক অধিকার সকল উপর যুক্তিসঙ্গত প্রবিধান নিষেধের সমান কিনা।এই উদ্দেশ্যের সঙ্গে আইন বিধানগুলির যুক্তিসঙ্গত সম্পর্ক দেখানো না হলে, পেশা ও ব্যবসার স্বাধীনতার অধিকারকে হ্রাস করা যাবে না।","it interferes with private business and imposes an unreasonable and unnecessary restriction of lawful occupation; in other words, whether the absolute limit of carrying on the business of producing beetles within the agricultural season amounts to a reasonable restriction of all of the fundamental rights referred to in Article 19 (1) (g) of the Constitution. Unless the laws are shown to be reasonably related to this objective, the right to freedom of occupation and business cannot be abridged."
1950_1_759_766_b.txt,38,"""যৌক্তিক বিধিনিষেধ"" শব্দগুচ্ছটি বোঝায় যে অধিকার উপভোগের ক্ষেত্রে একজন ব্যক্তির উপর আরোপিত সীমাবদ্ধতা জনসাধারণের স্বার্থে যা প্রয়োজন তার বাইরে, নির্বিচারে বা অতিরিক্ত প্রকৃতির হওয়া উচিত নয়। ""যুক্তিসঙ্গত"" শব্দটি বুদ্ধিমান যত্ন এবং পর্যালোচনা বোঝায়, অর্থাৎ, একটি প্রক্রিয়ার পছন্দ যা যুক্তি নির্দেশ করে। যে আইন নির্বিচারে বা অত্যধিকভাবে অধিকারকে আক্রমণ করে তবে তা যুক্তিসঙ্গততার গুণমান ধারণ করে বলে বলা যায় না এবং যদি না এটি 19 (1) (g) অনুচ্ছেদে প্রদত্ত স্বাধীনতা এবং অনুচ্ছেদ 19(6) ধারা দ্বারা অনুমোদিত সামাজিক নিয়ন্ত্রণর মধ্যে যথাযথ ভারসাম্য বজায় রাখে, তবে এটিকে অবশ্যই সেই গুণের অভাব বলে ধরে নিতে হবে।","The phrase ""reasonable restriction"" implies that the restriction imposed on an individual in the enjoyment of his or her rights should not be of an arbitrary or excessive nature, beyond what is necessary in the public interest. The term ""reasonably reasonable"" implies prudent care and review, i.e., the choice of a procedure which requires reason. A law which arbitrarily or excessively attacks rights cannot be said to possess the quality of reasonableness and unless it strikes the proper balance between the freedoms provided for in Article 19 (1) (g) and the social control permitted by the clause in Article 19 (6), it must be held to lack that quality."
1950_1_759_766_b.txt,39,শেষ অনুচ্ছেদে প্রকরণ (6) ধারাটি সংবিধান-নির্মাতাদের মনে যে বিধিনিষেধ ছিল এবং যার যৌক্তিকতার গুণ রয়েছে তার প্রকৃতির কিছু উদাহরণ নির্দিষ্ট করে। তারা প্রকরণটির ব্যাখ্যার জন্য একটি নির্দেশিকা প্রদান করে এবং অনুচ্ছেদ  (g)-এ প্রদত্ত স্বাধীনতার উপর বিধি অনুসারে যে বিধিনিষেধ আরোপ করা যেতে পারে তার পরিমাণ ও প্রকৃতি ব্যাখ্যা করে। আইনটি কৃষি মরশুমে 19 (1) (g) অনুচ্ছেদ উল্লিখিত অধিকারকে সম্পূর্ণরূপে স্থগিত করে এবং এই ধরনের স্থগিতকরণ শিল্পের এমন স্থানচ্যুতির দিকে পরিচালিত করতে পারে যা তার চূড়ান্ত ধ্বংস প্রমাণ করতে পারে। এই সংবিধির উদ্দেশ্য হল প্রদেশের বিড়ি উৎপাদন এলাকায় কৃষির উদ্দেশ্যে পর্যাপ্ত শ্রম সরবরাহের ব্যবস্থা করা এবং কৃষি মরশুমে বিড়ি উৎপাদনে কৃষি শ্রমিকদের কর্মসংস্থানকে সীমাবদ্ধ করে আইন প্রণয়নের মাধ্যমে।,"Clause (6) in the last paragraph specifies certain instances of the nature of the restrictions which the Constitution-makers had in mind and which had the quality of justification. They provide a guideline for the interpretation of the clause and explain the extent and nature of restrictions which may be imposed by regulation on the freedoms provided for in paragraph (g). The Act completely suspends the right referred to in paragraph 19 (1) (g) during the agricultural season, and such suspension may lead to such displacement of industry as may prove its ultimate destruction. The object of this statute is to provide for the supply of sufficient labour for agricultural purposes in the beet-producing areas of the province, and by enacting legislation restricting the employment of agricultural labourers in beet production during the agriculture season."
1950_1_759_766_b.txt,40,764সুপ্রিম			 কোর্ট প্রতিবেদনস [1950],764 Supreme Court Reports [1950]
